,price,price_clipped,price_clipped_normalized,price_normalized 
2023-06-07 18:00:00,10.107,10.107,0.378803566158041,0.1927823449749175
2023-06-07 18:15:00,10.107,10.107,0.378803566158041,0.1927823449749175
2023-06-07 18:30:00,10.107,10.107,0.378803566158041,0.1927823449749175
2023-06-07 18:45:00,10.107,10.107,0.378803566158041,0.1927823449749175
2023-06-07 19:00:00,13.852,13.852,0.5191636487999589,0.26421500371945755
2023-06-07 19:15:00,13.852,13.852,0.5191636487999589,0.26421500371945755
2023-06-07 19:30:00,13.852,13.852,0.5191636487999589,0.26421500371945755
2023-06-07 19:45:00,13.852,13.852,0.5191636487999589,0.26421500371945755
2023-06-07 20:00:00,14.77,14.77,0.5535696717279376,0.28172506532893354
2023-06-07 20:15:00,14.77,14.77,0.5535696717279376,0.28172506532893354
2023-06-07 20:30:00,14.77,14.77,0.5535696717279376,0.28172506532893354
2023-06-07 20:45:00,14.77,14.77,0.5535696717279376,0.28172506532893354
2023-06-07 21:00:00,12.755,12.755,0.47804882619430233,0.24329067083754555
2023-06-07 21:15:00,12.755,12.755,0.47804882619430233,0.24329067083754555
2023-06-07 21:30:00,12.755,12.755,0.47804882619430233,0.24329067083754555
2023-06-07 21:45:00,12.755,12.755,0.47804882619430233,0.24329067083754555
2023-06-07 22:00:00,10.582,10.582,0.39660624686696255,0.20184256203864423
2023-06-07 22:15:00,10.582,10.582,0.39660624686696255,0.20184256203864423
2023-06-07 22:30:00,10.582,10.582,0.39660624686696255,0.20184256203864423
2023-06-07 22:45:00,10.582,10.582,0.39660624686696255,0.20184256203864423
2023-06-07 23:00:00,9.49,9.49,0.3556788209003472,0.18101359986266619
2023-06-07 23:15:00,9.49,9.49,0.3556788209003472,0.18101359986266619
2023-06-07 23:30:00,9.49,9.49,0.3556788209003472,0.18101359986266619
2023-06-07 23:45:00,9.49,9.49,0.3556788209003472,0.18101359986266619
2023-06-08 00:00:00,9.393,9.393,0.3520433261029464,0.17916340816754728
2023-06-08 00:15:00,9.393,9.393,0.3520433261029464,0.17916340816754728
2023-06-08 00:30:00,9.393,9.393,0.3520433261029464,0.17916340816754728
2023-06-08 00:45:00,9.393,9.393,0.3520433261029464,0.17916340816754728
2023-06-08 01:00:00,8.926,8.926,0.33454048001649095,0.1702557842333149
2023-06-08 01:15:00,8.926,8.926,0.33454048001649095,0.1702557842333149
2023-06-08 01:30:00,8.926,8.926,0.33454048001649095,0.1702557842333149
2023-06-08 01:45:00,8.926,8.926,0.33454048001649095,0.1702557842333149
2023-06-08 02:00:00,8.304,8.304,0.31122833811975587,0.1583916684151296
2023-06-08 02:15:00,8.304,8.304,0.31122833811975587,0.1583916684151296
2023-06-08 02:30:00,8.304,8.304,0.31122833811975587,0.1583916684151296
2023-06-08 02:45:00,8.304,8.304,0.31122833811975587,0.1583916684151296
2023-06-08 03:00:00,7.99,7.99,0.29945982918796354,0.15240238808247658
2023-06-08 03:15:00,7.99,7.99,0.29945982918796354,0.15240238808247658
2023-06-08 03:30:00,7.99,7.99,0.29945982918796354,0.15240238808247658
2023-06-08 03:45:00,7.99,7.99,0.29945982918796354,0.15240238808247658
2023-06-08 04:00:00,8.204,8.204,0.30748040533893034,0.15648425429645033
2023-06-08 04:15:00,8.204,8.204,0.30748040533893034,0.15648425429645033
2023-06-08 04:30:00,8.204,8.204,0.30748040533893034,0.15648425429645033
2023-06-08 04:45:00,8.204,8.204,0.30748040533893034,0.15648425429645033
2023-06-08 05:00:00,8.844,8.844,0.331467175136214,0.16869170465599787
2023-06-08 05:15:00,8.844,8.844,0.331467175136214,0.16869170465599787
2023-06-08 05:30:00,8.844,8.844,0.331467175136214,0.16869170465599787
2023-06-08 05:45:00,8.844,8.844,0.331467175136214,0.16869170465599787
2023-06-08 06:00:00,9.401,9.401,0.35234316072541244,0.1793160012970416
2023-06-08 06:15:00,9.401,9.401,0.35234316072541244,0.1793160012970416
2023-06-08 06:30:00,9.401,9.401,0.35234316072541244,0.1793160012970416
2023-06-08 06:45:00,9.401,9.401,0.35234316072541244,0.1793160012970416
2023-06-08 07:00:00,9.326,9.326,0.34953221113979327,0.17788544070803214
2023-06-08 07:15:00,9.326,9.326,0.34953221113979327,0.17788544070803214
2023-06-08 07:30:00,9.326,9.326,0.34953221113979327,0.17788544070803214
2023-06-08 07:45:00,9.326,9.326,0.34953221113979327,0.17788544070803214
2023-06-08 08:00:00,9.14,9.14,0.3425610561674577,0.17433765044728863
2023-06-08 08:15:00,9.14,9.14,0.3425610561674577,0.17433765044728863
2023-06-08 08:30:00,9.14,9.14,0.3425610561674577,0.17433765044728863
2023-06-08 08:45:00,9.14,9.14,0.3425610561674577,0.17433765044728863
2023-06-08 09:00:00,8.378,8.378,0.3140018083775668,0.1598031548629523
2023-06-08 09:15:00,8.378,8.378,0.3140018083775668,0.1598031548629523
2023-06-08 09:30:00,8.378,8.378,0.3140018083775668,0.1598031548629523
2023-06-08 09:45:00,8.378,8.378,0.3140018083775668,0.1598031548629523
2023-06-08 10:00:00,7.464,7.464,0.27974570276082106,0.14236938981822345
2023-06-08 10:15:00,7.464,7.464,0.27974570276082106,0.14236938981822345
2023-06-08 10:30:00,7.464,7.464,0.27974570276082106,0.14236938981822345
2023-06-08 10:45:00,7.464,7.464,0.27974570276082106,0.14236938981822345
2023-06-08 11:00:00,6.85,6.85,0.256733395486552,0.13065786712953248
2023-06-08 11:15:00,6.85,6.85,0.256733395486552,0.13065786712953248
2023-06-08 11:30:00,6.85,6.85,0.256733395486552,0.13065786712953248
2023-06-08 11:45:00,6.85,6.85,0.256733395486552,0.13065786712953248
2023-06-08 12:00:00,6.422,6.422,0.24069224318461852,0.12249413470158506
2023-06-08 12:15:00,6.422,6.422,0.24069224318461852,0.12249413470158506
2023-06-08 12:30:00,6.422,6.422,0.24069224318461852,0.12249413470158506
2023-06-08 12:45:00,6.422,6.422,0.24069224318461852,0.12249413470158506
2023-06-08 13:00:00,6.384,6.384,0.2392680287279048,0.12176931733648694
2023-06-08 13:15:00,6.384,6.384,0.2392680287279048,0.12176931733648694
2023-06-08 13:30:00,6.384,6.384,0.2392680287279048,0.12176931733648694
2023-06-08 13:45:00,6.384,6.384,0.2392680287279048,0.12176931733648694
2023-06-08 14:00:00,6.406,6.406,0.24009257393968642,0.12218894844259637
2023-06-08 14:15:00,6.406,6.406,0.24009257393968642,0.12218894844259637
2023-06-08 14:30:00,6.406,6.406,0.24009257393968642,0.12218894844259637
2023-06-08 14:45:00,6.406,6.406,0.24009257393968642,0.12218894844259637
2023-06-08 15:00:00,6.793,6.793,0.25459707380148144,0.1295706410818853
2023-06-08 15:15:00,6.793,6.793,0.25459707380148144,0.1295706410818853
2023-06-08 15:30:00,6.793,6.793,0.25459707380148144,0.1295706410818853
2023-06-08 15:45:00,6.793,6.793,0.25459707380148144,0.1295706410818853
2023-06-08 16:00:00,7.117,7.117,0.2667403760113563,0.13575066282640624
2023-06-08 16:15:00,7.117,7.117,0.2667403760113563,0.13575066282640624
2023-06-08 16:30:00,7.117,7.117,0.2667403760113563,0.13575066282640624
2023-06-08 16:45:00,7.117,7.117,0.2667403760113563,0.13575066282640624
2023-06-08 17:00:00,7.61,7.61,0.28521768462082636,0.14515421443149523
2023-06-08 17:15:00,7.61,7.61,0.28521768462082636,0.14515421443149523
2023-06-08 17:30:00,7.61,7.61,0.28521768462082636,0.14515421443149523
2023-06-08 17:45:00,7.61,7.61,0.28521768462082636,0.14515421443149523
2023-06-08 18:00:00,9.046,9.046,0.3390379993534816,0.17254468117573005
2023-06-08 18:15:00,9.046,9.046,0.3390379993534816,0.17254468117573005
2023-06-08 18:30:00,9.046,9.046,0.3390379993534816,0.17254468117573005
2023-06-08 18:45:00,9.046,9.046,0.3390379993534816,0.17254468117573005
2023-06-08 19:00:00,10.203,10.203,0.38240158162763355,0.19461346252884962
2023-06-08 19:15:00,10.203,10.203,0.38240158162763355,0.19461346252884962
2023-06-08 19:30:00,10.203,10.203,0.38240158162763355,0.19461346252884962
2023-06-08 19:45:00,10.203,10.203,0.38240158162763355,0.19461346252884962
2023-06-08 20:00:00,11.384,11.384,0.42666466776918366,0.21714002327045226
2023-06-08 20:15:00,11.384,11.384,0.42666466776918366,0.21714002327045226
2023-06-08 20:30:00,11.384,11.384,0.42666466776918366,0.21714002327045226
2023-06-08 20:45:00,11.384,11.384,0.42666466776918366,0.21714002327045226
2023-06-08 21:00:00,10.5,10.5,0.39353294198668554,0.20027848246132718
2023-06-08 21:15:00,10.5,10.5,0.39353294198668554,0.20027848246132718
2023-06-08 21:30:00,10.5,10.5,0.39353294198668554,0.20027848246132718
2023-06-08 21:45:00,10.5,10.5,0.39353294198668554,0.20027848246132718
2023-06-08 22:00:00,9.658,9.658,0.36197534797213415,0.1842180555820474
2023-06-08 22:15:00,9.658,9.658,0.36197534797213415,0.1842180555820474
2023-06-08 22:30:00,9.658,9.658,0.36197534797213415,0.1842180555820474
2023-06-08 22:45:00,9.658,9.658,0.36197534797213415,0.1842180555820474
2023-06-08 23:00:00,9.1,9.1,0.34106188305512747,0.1735746847998169
2023-06-08 23:15:00,9.1,9.1,0.34106188305512747,0.1735746847998169
2023-06-08 23:30:00,9.1,9.1,0.34106188305512747,0.1735746847998169
2023-06-08 23:45:00,9.1,9.1,0.34106188305512747,0.1735746847998169
2023-06-09 00:00:00,9.5,9.5,0.3560536141784298,0.1812043412745341
2023-06-09 00:15:00,9.5,9.5,0.3560536141784298,0.1812043412745341
2023-06-09 00:30:00,9.5,9.5,0.3560536141784298,0.1812043412745341
2023-06-09 00:45:00,9.5,9.5,0.3560536141784298,0.1812043412745341
2023-06-09 01:00:00,8.97,8.97,0.33618957044005426,0.1710950464455338
2023-06-09 01:15:00,8.97,8.97,0.33618957044005426,0.1710950464455338
2023-06-09 01:30:00,8.97,8.97,0.33618957044005426,0.1710950464455338
2023-06-09 01:45:00,8.97,8.97,0.33618957044005426,0.1710950464455338
2023-06-09 02:00:00,7.973,7.973,0.2988226806152232,0.1520781276823011
2023-06-09 02:15:00,7.973,7.973,0.2988226806152232,0.1520781276823011
2023-06-09 02:30:00,7.973,7.973,0.2988226806152232,0.1520781276823011
2023-06-09 02:45:00,7.973,7.973,0.2988226806152232,0.1520781276823011
2023-06-09 03:00:00,7.6,7.6,0.2848428913427438,0.14496347301962728
2023-06-09 03:15:00,7.6,7.6,0.2848428913427438,0.14496347301962728
2023-06-09 03:30:00,7.6,7.6,0.2848428913427438,0.14496347301962728
2023-06-09 03:45:00,7.6,7.6,0.2848428913427438,0.14496347301962728
2023-06-09 04:00:00,7.627,7.627,0.2858548331935667,0.1454784748316707
2023-06-09 04:15:00,7.627,7.627,0.2858548331935667,0.1454784748316707
2023-06-09 04:30:00,7.627,7.627,0.2858548331935667,0.1454784748316707
2023-06-09 04:45:00,7.627,7.627,0.2858548331935667,0.1454784748316707
2023-06-09 05:00:00,8.906,8.906,0.33379089346032587,0.16987430140957904
2023-06-09 05:15:00,8.906,8.906,0.33379089346032587,0.16987430140957904
2023-06-09 05:30:00,8.906,8.906,0.33379089346032587,0.16987430140957904
2023-06-09 05:45:00,8.906,8.906,0.33379089346032587,0.16987430140957904
2023-06-09 06:00:00,10.374,10.374,0.3888105466828453,0.19787514067179127
2023-06-09 06:15:00,10.374,10.374,0.3888105466828453,0.19787514067179127
2023-06-09 06:30:00,10.374,10.374,0.3888105466828453,0.19787514067179127
2023-06-09 06:45:00,10.374,10.374,0.3888105466828453,0.19787514067179127
2023-06-09 07:00:00,10.397,10.397,0.3896725712224352,0.1983138459190875
2023-06-09 07:15:00,10.397,10.397,0.3896725712224352,0.1983138459190875
2023-06-09 07:30:00,10.397,10.397,0.3896725712224352,0.1983138459190875
2023-06-09 07:45:00,10.397,10.397,0.3896725712224352,0.1983138459190875
2023-06-09 08:00:00,10.394,10.394,0.38956013323901045,0.1982566234955271
2023-06-09 08:15:00,10.394,10.394,0.38956013323901045,0.1982566234955271
2023-06-09 08:30:00,10.394,10.394,0.38956013323901045,0.1982566234955271
2023-06-09 08:45:00,10.394,10.394,0.38956013323901045,0.1982566234955271
2023-06-09 09:00:00,9.139,9.139,0.3425235768396494,0.1743185763061018
2023-06-09 09:15:00,9.139,9.139,0.3425235768396494,0.1743185763061018
2023-06-09 09:30:00,9.139,9.139,0.3425235768396494,0.1743185763061018
2023-06-09 09:45:00,9.139,9.139,0.3425235768396494,0.1743185763061018
2023-06-09 10:00:00,8.226,8.226,0.30830495055071194,0.15690388540255976
2023-06-09 10:15:00,8.226,8.226,0.30830495055071194,0.15690388540255976
2023-06-09 10:30:00,8.226,8.226,0.30830495055071194,0.15690388540255976
2023-06-09 10:45:00,8.226,8.226,0.30830495055071194,0.15690388540255976
2023-06-09 11:00:00,7.543,7.543,0.28270656965767327,0.1438762469719801
2023-06-09 11:15:00,7.543,7.543,0.28270656965767327,0.1438762469719801
2023-06-09 11:30:00,7.543,7.543,0.28270656965767327,0.1438762469719801
2023-06-09 11:45:00,7.543,7.543,0.28270656965767327,0.1438762469719801
2023-06-09 12:00:00,7.003,7.003,0.26246773264121515,0.13357621073111184
2023-06-09 12:15:00,7.003,7.003,0.26246773264121515,0.13357621073111184
2023-06-09 12:30:00,7.003,7.003,0.26246773264121515,0.13357621073111184
2023-06-09 12:45:00,7.003,7.003,0.26246773264121515,0.13357621073111184
2023-06-09 13:00:00,6.5,6.5,0.24361563075366247,0.12398191771415493
2023-06-09 13:15:00,6.5,6.5,0.24361563075366247,0.12398191771415493
2023-06-09 13:30:00,6.5,6.5,0.24361563075366247,0.12398191771415493
2023-06-09 13:45:00,6.5,6.5,0.24361563075366247,0.12398191771415493
2023-06-09 14:00:00,6.406,6.406,0.24009257393968642,0.12218894844259637
2023-06-09 14:15:00,6.406,6.406,0.24009257393968642,0.12218894844259637
2023-06-09 14:30:00,6.406,6.406,0.24009257393968642,0.12218894844259637
2023-06-09 14:45:00,6.406,6.406,0.24009257393968642,0.12218894844259637
2023-06-09 15:00:00,6.839,6.839,0.25632112288066117,0.1304480515764778
2023-06-09 15:15:00,6.839,6.839,0.25632112288066117,0.1304480515764778
2023-06-09 15:30:00,6.839,6.839,0.25632112288066117,0.1304480515764778
2023-06-09 15:45:00,6.839,6.839,0.25632112288066117,0.1304480515764778
2023-06-09 16:00:00,7.264,7.264,0.2722498371991699,0.13855456158086482
2023-06-09 16:15:00,7.264,7.264,0.2722498371991699,0.13855456158086482
2023-06-09 16:30:00,7.264,7.264,0.2722498371991699,0.13855456158086482
2023-06-09 16:45:00,7.264,7.264,0.2722498371991699,0.13855456158086482
2023-06-09 17:00:00,8.063,8.063,0.30219582011796625,0.1537948003891125
2023-06-09 17:15:00,8.063,8.063,0.30219582011796625,0.1537948003891125
2023-06-09 17:30:00,8.063,8.063,0.30219582011796625,0.1537948003891125
2023-06-09 17:45:00,8.063,8.063,0.30219582011796625,0.1537948003891125
2023-06-09 18:00:00,9.5,9.5,0.3560536141784298,0.1812043412745341
2023-06-09 18:15:00,9.5,9.5,0.3560536141784298,0.1812043412745341
2023-06-09 18:30:00,9.5,9.5,0.3560536141784298,0.1812043412745341
2023-06-09 18:45:00,9.5,9.5,0.3560536141784298,0.1812043412745341
2023-06-09 19:00:00,10.412,10.412,0.39023476113955907,0.1985999580368894
2023-06-09 19:15:00,10.412,10.412,0.39023476113955907,0.1985999580368894
2023-06-09 19:30:00,10.412,10.412,0.39023476113955907,0.1985999580368894
2023-06-09 19:45:00,10.412,10.412,0.39023476113955907,0.1985999580368894
2023-06-09 20:00:00,10.645,10.645,0.3989674445188826,0.20304423293341217
2023-06-09 20:15:00,10.645,10.645,0.3989674445188826,0.20304423293341217
2023-06-09 20:30:00,10.645,10.645,0.3989674445188826,0.20304423293341217
2023-06-09 20:45:00,10.645,10.645,0.3989674445188826,0.20304423293341217
2023-06-09 21:00:00,10.412,10.412,0.39023476113955907,0.1985999580368894
2023-06-09 21:15:00,10.412,10.412,0.39023476113955907,0.1985999580368894
2023-06-09 21:30:00,10.412,10.412,0.39023476113955907,0.1985999580368894
2023-06-09 21:45:00,10.412,10.412,0.39023476113955907,0.1985999580368894
2023-06-09 22:00:00,9.748,9.748,0.3653484874748772,0.1859347282888588
2023-06-09 22:15:00,9.748,9.748,0.3653484874748772,0.1859347282888588
2023-06-09 22:30:00,9.748,9.748,0.3653484874748772,0.1859347282888588
2023-06-09 22:45:00,9.748,9.748,0.3653484874748772,0.1859347282888588
2023-06-09 23:00:00,8.6,8.6,0.32232221915099957,0.16403761420642035
2023-06-09 23:15:00,8.6,8.6,0.32232221915099957,0.16403761420642035
2023-06-09 23:30:00,8.6,8.6,0.32232221915099957,0.16403761420642035
2023-06-09 23:45:00,8.6,8.6,0.32232221915099957,0.16403761420642035
2023-06-10 00:00:00,8.903,8.903,0.3336784554769011,0.16981707898601867
2023-06-10 00:15:00,8.903,8.903,0.3336784554769011,0.16981707898601867
2023-06-10 00:30:00,8.903,8.903,0.3336784554769011,0.16981707898601867
2023-06-10 00:45:00,8.903,8.903,0.3336784554769011,0.16981707898601867
2023-06-10 01:00:00,8.41,8.41,0.315201146867431,0.16041352738092968
2023-06-10 01:15:00,8.41,8.41,0.315201146867431,0.16041352738092968
2023-06-10 01:30:00,8.41,8.41,0.315201146867431,0.16041352738092968
2023-06-10 01:45:00,8.41,8.41,0.315201146867431,0.16041352738092968
2023-06-10 02:00:00,8.413,8.413,0.31531358485085575,0.16047074980449005
2023-06-10 02:15:00,8.413,8.413,0.31531358485085575,0.16047074980449005
2023-06-10 02:30:00,8.413,8.413,0.31531358485085575,0.16047074980449005
2023-06-10 02:45:00,8.413,8.413,0.31531358485085575,0.16047074980449005
2023-06-10 03:00:00,8.032,8.032,0.3010339609559103,0.15320350201232188
2023-06-10 03:15:00,8.032,8.032,0.3010339609559103,0.15320350201232188
2023-06-10 03:30:00,8.032,8.032,0.3010339609559103,0.15320350201232188
2023-06-10 03:45:00,8.032,8.032,0.3010339609559103,0.15320350201232188
2023-06-10 04:00:00,7.744,7.744,0.29023991454713266,0.14771014935052548
2023-06-10 04:15:00,7.744,7.744,0.29023991454713266,0.14771014935052548
2023-06-10 04:30:00,7.744,7.744,0.29023991454713266,0.14771014935052548
2023-06-10 04:45:00,7.744,7.744,0.29023991454713266,0.14771014935052548
2023-06-10 05:00:00,7.987,7.987,0.2993473912045388,0.1523451656589162
2023-06-10 05:15:00,7.987,7.987,0.2993473912045388,0.1523451656589162
2023-06-10 05:30:00,7.987,7.987,0.2993473912045388,0.1523451656589162
2023-06-10 05:45:00,7.987,7.987,0.2993473912045388,0.1523451656589162
2023-06-10 06:00:00,7.943,7.943,0.29769830078097553,0.15150590344669732
2023-06-10 06:15:00,7.943,7.943,0.29769830078097553,0.15150590344669732
2023-06-10 06:30:00,7.943,7.943,0.29769830078097553,0.15150590344669732
2023-06-10 06:45:00,7.943,7.943,0.29769830078097553,0.15150590344669732
2023-06-10 07:00:00,8.5,8.5,0.318574286370174,0.16213020008774104
2023-06-10 07:15:00,8.5,8.5,0.318574286370174,0.16213020008774104
2023-06-10 07:30:00,8.5,8.5,0.318574286370174,0.16213020008774104
2023-06-10 07:45:00,8.5,8.5,0.318574286370174,0.16213020008774104
2023-06-10 08:00:00,8.18,8.18,0.30658090147153216,0.15602647490796726
2023-06-10 08:15:00,8.18,8.18,0.30658090147153216,0.15602647490796726
2023-06-10 08:30:00,8.18,8.18,0.30658090147153216,0.15602647490796726
2023-06-10 08:45:00,8.18,8.18,0.30658090147153216,0.15602647490796726
2023-06-10 09:00:00,6.399,6.399,0.23983021864502865,0.12205542945428882
2023-06-10 09:15:00,6.399,6.399,0.23983021864502865,0.12205542945428882
2023-06-10 09:30:00,6.399,6.399,0.23983021864502865,0.12205542945428882
2023-06-10 09:45:00,6.399,6.399,0.23983021864502865,0.12205542945428882
2023-06-10 10:00:00,2.691,2.691,0.10085687113201626,0.051328513933660135
2023-06-10 10:15:00,2.691,2.691,0.10085687113201626,0.051328513933660135
2023-06-10 10:30:00,2.691,2.691,0.10085687113201626,0.051328513933660135
2023-06-10 10:45:00,2.691,2.691,0.10085687113201626,0.051328513933660135
2023-06-10 11:00:00,1.251,1.251,0.04688663908812796,0.023861750624678123
2023-06-10 11:15:00,1.251,1.251,0.04688663908812796,0.023861750624678123
2023-06-10 11:30:00,1.251,1.251,0.04688663908812796,0.023861750624678123
2023-06-10 11:45:00,1.251,1.251,0.04688663908812796,0.023861750624678123
2023-06-10 12:00:00,0.008,0.008,0.0002998346224660461,0.00015259312949434452
2023-06-10 12:15:00,0.008,0.008,0.0002998346224660461,0.00015259312949434452
2023-06-10 12:30:00,0.008,0.008,0.0002998346224660461,0.00015259312949434452
2023-06-10 12:45:00,0.008,0.008,0.0002998346224660461,0.00015259312949434452
2023-06-10 13:00:00,-1.996,-1.996,-0.07480873830527851,-0.03807198580883896
2023-06-10 13:15:00,-1.996,-1.996,-0.07480873830527851,-0.03807198580883896
2023-06-10 13:30:00,-1.996,-1.996,-0.07480873830527851,-0.03807198580883896
2023-06-10 13:45:00,-1.996,-1.996,-0.07480873830527851,-0.03807198580883896
2023-06-10 14:00:00,-2.003,-2.003,-0.0750710935999363,-0.03820550479714651
2023-06-10 14:15:00,-2.003,-2.003,-0.0750710935999363,-0.03820550479714651
2023-06-10 14:30:00,-2.003,-2.003,-0.0750710935999363,-0.03820550479714651
2023-06-10 14:45:00,-2.003,-2.003,-0.0750710935999363,-0.03820550479714651
2023-06-10 15:00:00,-0.497,-0.497,-0.018627225920703115,-0.009479848169836153
2023-06-10 15:15:00,-0.497,-0.497,-0.018627225920703115,-0.009479848169836153
2023-06-10 15:30:00,-0.497,-0.497,-0.018627225920703115,-0.009479848169836153
2023-06-10 15:45:00,-0.497,-0.497,-0.018627225920703115,-0.009479848169836153
2023-06-10 16:00:00,0.254,0.254,0.009519749263296965,0.004844831861445438
2023-06-10 16:15:00,0.254,0.254,0.009519749263296965,0.004844831861445438
2023-06-10 16:30:00,0.254,0.254,0.009519749263296965,0.004844831861445438
2023-06-10 16:45:00,0.254,0.254,0.009519749263296965,0.004844831861445438
2023-06-10 17:00:00,4.45,4.45,0.16678300874673815,0.08487992828122914
2023-06-10 17:15:00,4.45,4.45,0.16678300874673815,0.08487992828122914
2023-06-10 17:30:00,4.45,4.45,0.16678300874673815,0.08487992828122914
2023-06-10 17:45:00,4.45,4.45,0.16678300874673815,0.08487992828122914
2023-06-10 18:00:00,7.497,7.497,0.2809825205784935,0.1429988364773876
2023-06-10 18:15:00,7.497,7.497,0.2809825205784935,0.1429988364773876
2023-06-10 18:30:00,7.497,7.497,0.2809825205784935,0.1429988364773876
2023-06-10 18:45:00,7.497,7.497,0.2809825205784935,0.1429988364773876
2023-06-10 19:00:00,8.616,8.616,0.32292188839593167,0.16434280046540903
2023-06-10 19:15:00,8.616,8.616,0.32292188839593167,0.16434280046540903
2023-06-10 19:30:00,8.616,8.616,0.32292188839593167,0.16434280046540903
2023-06-10 19:45:00,8.616,8.616,0.32292188839593167,0.16434280046540903
2023-06-10 20:00:00,8.607,8.607,0.32258457444565736,0.1641711331947279
2023-06-10 20:15:00,8.607,8.607,0.32258457444565736,0.1641711331947279
2023-06-10 20:30:00,8.607,8.607,0.32258457444565736,0.1641711331947279
2023-06-10 20:45:00,8.607,8.607,0.32258457444565736,0.1641711331947279
2023-06-10 21:00:00,7.863,7.863,0.2946999545563151,0.14997997215175388
2023-06-10 21:15:00,7.863,7.863,0.2946999545563151,0.14997997215175388
2023-06-10 21:30:00,7.863,7.863,0.2946999545563151,0.14997997215175388
2023-06-10 21:45:00,7.863,7.863,0.2946999545563151,0.14997997215175388
2023-06-10 22:00:00,8.099,8.099,0.30354507591906343,0.15448146947183702
2023-06-10 22:15:00,8.099,8.099,0.30354507591906343,0.15448146947183702
2023-06-10 22:30:00,8.099,8.099,0.30354507591906343,0.15448146947183702
2023-06-10 22:45:00,8.099,8.099,0.30354507591906343,0.15448146947183702
2023-06-10 23:00:00,6.955,6.955,0.26066872490641885,0.13266065195414578
2023-06-10 23:15:00,6.955,6.955,0.26066872490641885,0.13266065195414578
2023-06-10 23:30:00,6.955,6.955,0.26066872490641885,0.13266065195414578
2023-06-10 23:45:00,6.955,6.955,0.26066872490641885,0.13266065195414578
2023-06-11 00:00:00,6.477,6.477,0.2427536062140726,0.12354321246685869
2023-06-11 00:15:00,6.477,6.477,0.2427536062140726,0.12354321246685869
2023-06-11 00:30:00,6.477,6.477,0.2427536062140726,0.12354321246685869
2023-06-11 00:45:00,6.477,6.477,0.2427536062140726,0.12354321246685869
2023-06-11 01:00:00,5.807,5.807,0.21764245658254125,0.11076353787170734
2023-06-11 01:15:00,5.807,5.807,0.21764245658254125,0.11076353787170734
2023-06-11 01:30:00,5.807,5.807,0.21764245658254125,0.11076353787170734
2023-06-11 01:45:00,5.807,5.807,0.21764245658254125,0.11076353787170734
2023-06-11 02:00:00,5.288,5.288,0.1981906854500565,0.10086405859576174
2023-06-11 02:15:00,5.288,5.288,0.1981906854500565,0.10086405859576174
2023-06-11 02:30:00,5.288,5.288,0.1981906854500565,0.10086405859576174
2023-06-11 02:45:00,5.288,5.288,0.1981906854500565,0.10086405859576174
2023-06-11 03:00:00,4.993,4.993,0.18713428374662106,0.09523718694565778
2023-06-11 03:15:00,4.993,4.993,0.18713428374662106,0.09523718694565778
2023-06-11 03:30:00,4.993,4.993,0.18713428374662106,0.09523718694565778
2023-06-11 03:45:00,4.993,4.993,0.18713428374662106,0.09523718694565778
2023-06-11 04:00:00,5.192,5.192,0.19459266998046393,0.0990329410418296
2023-06-11 04:15:00,5.192,5.192,0.19459266998046393,0.0990329410418296
2023-06-11 04:30:00,5.192,5.192,0.19459266998046393,0.0990329410418296
2023-06-11 04:45:00,5.192,5.192,0.19459266998046393,0.0990329410418296
2023-06-11 05:00:00,4.913,4.913,0.18413593752196059,0.09371125565071434
2023-06-11 05:15:00,4.913,4.913,0.18413593752196059,0.09371125565071434
2023-06-11 05:30:00,4.913,4.913,0.18413593752196059,0.09371125565071434
2023-06-11 05:45:00,4.913,4.913,0.18413593752196059,0.09371125565071434
2023-06-11 06:00:00,4.997,4.997,0.18728420105785407,0.09531348351040494
2023-06-11 06:15:00,4.997,4.997,0.18728420105785407,0.09531348351040494
2023-06-11 06:30:00,4.997,4.997,0.18728420105785407,0.09531348351040494
2023-06-11 06:45:00,4.997,4.997,0.18728420105785407,0.09531348351040494
2023-06-11 07:00:00,4.672,4.672,0.17510341952017092,0.0891143876246972
2023-06-11 07:15:00,4.672,4.672,0.17510341952017092,0.0891143876246972
2023-06-11 07:30:00,4.672,4.672,0.17510341952017092,0.0891143876246972
2023-06-11 07:45:00,4.672,4.672,0.17510341952017092,0.0891143876246972
2023-06-11 08:00:00,2.844,2.844,0.1065912082866794,0.05424685753523947
2023-06-11 08:15:00,2.844,2.844,0.1065912082866794,0.05424685753523947
2023-06-11 08:30:00,2.844,2.844,0.1065912082866794,0.05424685753523947
2023-06-11 08:45:00,2.844,2.844,0.1065912082866794,0.05424685753523947
2023-06-11 09:00:00,1.59,1.59,0.059592131215126666,0.030327884487000974
2023-06-11 09:15:00,1.59,1.59,0.059592131215126666,0.030327884487000974
2023-06-11 09:30:00,1.59,1.59,0.059592131215126666,0.030327884487000974
2023-06-11 09:45:00,1.59,1.59,0.059592131215126666,0.030327884487000974
2023-06-11 10:00:00,0.001,0.001,3.7479327808255765e-05,1.9074141186793065e-05
2023-06-11 10:15:00,0.001,0.001,3.7479327808255765e-05,1.9074141186793065e-05
2023-06-11 10:30:00,0.001,0.001,3.7479327808255765e-05,1.9074141186793065e-05
2023-06-11 10:45:00,0.001,0.001,3.7479327808255765e-05,1.9074141186793065e-05
